event_id,user_id,username,session_id,timestamp,event_type,location_city,device,is_repeat_session,session_number,account_balance_usd,recent_pages_viewed,recent_pricing_views,gender,time_on_page_sec,scroll_depth_pct,bounce_flag,spam_flag
e000611,u0037,daniel_r_37,s2765,2026-01-22T01:10:09,page_view,Toronto,desktop,1,3,0.0,15,5,female,113,62,1,0
e000612,u0038,mike_t_38,s4483,2026-01-18T09:51:42,doc_download,Bangalore,desktop,0,1,186.87,14,1,undisclosed,0,,1,0
e000613,u0038,mike_t_38,s7042,2026-01-04T13:21:53,page_view,Bangalore,mobile,1,2,186.87,14,1,undisclosed,67,63,0,0
e000614,u0038,mike_t_38,s7042,2026-01-10T19:52:09,page_view,Bangalore,mobile,1,2,186.87,14,1,undisclosed,25,39,0,0
e000615,u0038,mike_t_38,s7042,2026-01-29T12:58:05,page_view,Bangalore,mobile,1,2,186.87,14,1,undisclosed,17,72,0,0
e000616,u0038,mike_t_38,s7042,2026-01-07T12:54:39,search,Bangalore,desktop,1,2,186.87,14,1,undisclosed,0,,0,0
e000617,u0038,mike_t_38,s6826,2026-01-13T08:55:44,page_view,Bangalore,mobile,1,3,186.87,14,1,undisclosed,118,65,0,0
e000618,u0038,mike_t_38,s6826,2026-01-12T05:29:10,page_view,Bangalore,mobile,1,3,186.87,14,1,undisclosed,66,28,0,0
e000619,u0038,mike_t_38,s6826,2026-01-17T08:27:09,page_view,Bangalore,mobile,1,3,186.87,14,1,undisclosed,40,21,0,0
e000620,u0038,mike_t_38,s6826,2026-01-29T03:13:01,page_view,Bangalore,desktop,1,3,186.87,14,1,undisclosed,101,23,0,0
e000621,u0038,mike_t_38,s6826,2026-01-23T10:11:07,page_view,Bangalore,desktop,1,3,186.87,14,1,undisclosed,92,10,0,0
e000622,u0038,mike_t_38,s6826,2025-12-31T13:49:17,search,Bangalore,mobile,1,3,186.87,14,1,undisclosed,0,,0,0
e000623,u0039,ethan_c_39,s1358,2026-01-21T05:32:49,doc_download,Bangalore,mobile,0,1,0.0,8,0,undisclosed,0,,0,0
e000624,u0039,ethan_c_39,s1358,2026-01-06T00:31:49,search,Bangalore,mobile,0,1,0.0,8,0,undisclosed,0,,0,0
e000625,u0039,ethan_c_39,s1105,2026-01-06T11:53:52,doc_download,Bangalore,mobile,1,2,0.0,8,0,undisclosed,0,,0,0
e000626,u0039,ethan_c_39,s1105,2026-01-30T06:24:33,chat_message,Bangalore,desktop,1,2,0.0,8,0,undisclosed,0,,0,0
e000627,u0039,ethan_c_39,s1105,2026-01-16T06:01:43,chat_message,Bangalore,mobile,1,2,0.0,8,0,undisclosed,0,,0,0
e000628,u0039,ethan_c_39,s1105,2026-01-27T00:25:36,page_view,Bangalore,desktop,1,2,0.0,8,0,undisclosed,62,13,0,0
e000629,u0039,ethan_c_39,s1105,2026-01-16T06:23:50,page_view,Bangalore,mobile,1,2,0.0,8,0,undisclosed,119,65,0,0
e000630,u0039,ethan_c_39,s1105,2026-01-08T01:24:40,doc_download,Bangalore,mobile,1,2,0.0,8,0,undisclosed,0,,0,0
e000631,u0039,ethan_c_39,s1105,2026-01-20T22:22:54,page_view,Bangalore,desktop,1,2,0.0,8,0,undisclosed,68,92,0,0
e000632,u0039,ethan_c_39,s1105,2026-01-19T09:13:30,page_view,Bangalore,mobile,1,2,0.0,8,0,undisclosed,49,37,0,0
e000633,u0040,chris_j_40,s9909,2026-01-06T11:12:05,demo_request_click,London,desktop,0,1,0.0,7,5,female,0,,0,0
e000634,u0040,chris_j_40,s9909,2026-01-15T14:52:40,calendar_booking,London,mobile,0,1,0.0,7,5,female,0,,0,0
e000635,u0040,chris_j_40,s9909,2026-01-03T02:31:56,pricing_page_view,London,mobile,0,1,0.0,7,5,female,9,87,0,0
e000636,u0040,chris_j_40,s9909,2026-01-01T14:51:02,pricing_page_view,London,mobile,0,1,0.0,7,5,female,120,13,0,0
e000637,u0040,chris_j_40,s9909,2026-01-12T06:30:45,chat_message,London,mobile,0,1,0.0,7,5,female,0,,0,0
e000638,u0040,chris_j_40,s9909,2026-01-10T19:59:09,pricing_page_view,London,mobile,0,1,0.0,7,5,female,26,80,0,0
e000639,u0040,chris_j_40,s9909,2026-01-04T15:33:17,pricing_page_view,London,desktop,0,1,0.0,7,5,female,108,13,0,0
e000640,u0040,chris_j_40,s9929,2026-01-08T09:28:47,page_view,London,desktop,1,2,0.0,7,5,female,92,49,0,0
e000641,u0040,chris_j_40,s9929,2026-01-04T04:56:12,page_view,London,desktop,1,2,0.0,7,5,female,83,36,0,0
e000642,u0040,chris_j_40,s9929,2026-01-23T14:58:32,page_view,London,desktop,1,2,0.0,7,5,female,44,13,0,0
e000643,u0040,chris_j_40,s9929,2026-01-08T14:32:31,chat_message,London,mobile,1,2,0.0,7,5,female,0,,0,0
e000644,u0040,chris_j_40,s9929,2026-01-20T01:24:20,page_view,London,desktop,1,2,0.0,7,5,female,26,11,0,0
e000645,u0040,chris_j_40,s9929,2026-01-23T08:24:00,search,London,mobile,1,2,0.0,7,5,female,0,,0,0
e000646,u0040,chris_j_40,s9929,2026-01-27T09:04:28,chat_message,London,desktop,1,2,0.0,7,5,female,0,,0,0
e000647,u0040,chris_j_40,s8868,2026-01-07T10:56:27,search,London,desktop,1,3,0.0,7,5,female,0,,0,0
e000648,u0040,chris_j_40,s8868,2026-01-24T15:20:54,page_view,London,desktop,1,3,0.0,7,5,female,80,13,0,0
e000649,u0040,chris_j_40,s8868,2026-01-12T20:12:27,chat_message,London,mobile,1,3,0.0,7,5,female,0,,0,0
e000650,u0040,chris_j_40,s8868,2026-01-18T17:15:41,page_view,London,desktop,1,3,0.0,7,5,female,96,15,0,0
e000651,u0040,chris_j_40,s8868,2025-12-31T04:40:09,pricing_page_view,London,mobile,1,3,0.0,7,5,female,81,29,0,0
e000652,u0040,chris_j_40,s8868,2026-01-07T00:20:12,page_view,London,mobile,1,3,0.0,7,5,female,19,88,0,0
e000653,u0040,chris_j_40,s2873,2026-01-23T16:19:31,page_view,London,mobile,1,4,0.0,7,5,female,89,45,0,0
e000654,u0040,chris_j_40,s2873,2026-01-24T02:30:32,page_view,London,desktop,1,4,0.0,7,5,female,9,86,0,0
e000655,u0040,chris_j_40,s2873,2026-01-10T22:52:03,doc_download,London,desktop,1,4,0.0,7,5,female,0,,0,0
e000656,u0040,chris_j_40,s2455,2026-01-21T02:23:56,page_view,London,desktop,1,5,0.0,7,5,female,50,98,0,0
e000657,u0040,chris_j_40,s2455,2026-01-27T04:09:54,page_view,London,desktop,1,5,0.0,7,5,female,51,64,0,0
e000658,u0040,chris_j_40,s2455,2026-01-30T22:53:29,doc_download,London,mobile,1,5,0.0,7,5,female,0,,0,0
e000659,u0040,chris_j_40,s2455,2026-01-03T02:00:35,signup,London,mobile,1,5,0.0,7,5,female,0,,0,0
e000660,u0041,maya_g_41,s5674,2026-01-10T11:18:13,page_view,London,mobile,0,1,0.0,4,0,undisclosed,103,31,0,0
e000661,u0041,maya_g_41,s5674,2026-01-17T10:16:52,doc_download,London,desktop,0,1,0.0,4,0,undisclosed,0,,0,0
e000662,u0041,maya_g_41,s1916,2026-01-20T02:21:40,pricing_page_view,London,mobile,1,2,0.0,4,0,undisclosed,49,76,0,0
e000663,u0041,maya_g_41,s1916,2026-01-07T18:09:41,page_view,London,mobile,1,2,0.0,4,0,undisclosed,94,48,0,0
e000664,u0041,maya_g_41,s1916,2026-01-01T08:52:55,page_view,London,desktop,1,2,0.0,4,0,undisclosed,112,78,0,0
e000665,u0041,maya_g_41,s1916,2026-01-02T19:44:30,demo_request_click,London,mobile,1,2,0.0,4,0,undisclosed,0,,0,0
e000666,u0041,maya_g_41,s1916,2026-01-18T07:45:27,demo_request_click,London,mobile,1,2,0.0,4,0,undisclosed,0,,0,0
e000667,u0041,maya_g_41,s1916,2026-01-01T02:42:50,demo_request_click,London,mobile,1,2,0.0,4,0,undisclosed,0,,0,0
e000668,u0041,maya_g_41,s1916,2026-01-17T22:31:34,search,London,mobile,1,2,0.0,4,0,undisclosed,0,,0,0
e000669,u0042,alex_chen_42,s4981,2026-01-15T02:37:56,page_view,New York,mobile,0,1,558.34,15,5,male,35,91,0,0
e000670,u0042,alex_chen_42,s4981,2026-01-01T20:58:49,search,New York,desktop,0,1,558.34,15,5,male,0,,0,0
e000671,u0042,alex_chen_42,s4981,2026-01-23T00:33:13,page_view,New York,mobile,0,1,558.34,15,5,male,43,70,0,0
e000672,u0042,alex_chen_42,s4981,2026-01-16T03:32:08,search,New York,mobile,0,1,558.34,15,5,male,0,,0,0
e000673,u0042,alex_chen_42,s4981,2026-01-04T21:51:15,page_view,New York,desktop,0,1,558.34,15,5,male,59,47,0,0
e000674,u0042,alex_chen_42,s4981,2026-01-05T13:21:47,pricing_page_view,New York,mobile,0,1,558.34,15,5,male,51,38,0,0
e000675,u0042,alex_chen_42,s4981,2026-01-02T23:22:17,search,New York,mobile,0,1,558.34,15,5,male,0,,0,0
e000676,u0042,alex_chen_42,s4981,2026-01-09T14:26:08,search,New York,desktop,0,1,558.34,15,5,male,0,,0,0
e000677,u0042,alex_chen_42,s4819,2026-01-16T19:36:15,doc_download,New York,desktop,1,2,558.34,15,5,male,0,,0,0
e000678,u0042,alex_chen_42,s4819,2026-01-18T12:32:37,page_view,New York,desktop,1,2,558.34,15,5,male,95,60,0,0
e000679,u0043,daniel_r_43,s5057,2026-01-06T00:16:56,chat_message,London,mobile,0,1,601.87,14,1,undisclosed,0,,0,0
e000680,u0043,daniel_r_43,s5057,2026-01-10T23:04:23,page_view,London,desktop,0,1,601.87,14,1,undisclosed,69,71,0,0
e000681,u0043,daniel_r_43,s5057,2026-01-18T17:11:18,doc_download,London,mobile,0,1,601.87,14,1,undisclosed,0,,0,0
e000682,u0043,daniel_r_43,s5057,2026-01-31T00:42:40,page_view,London,mobile,0,1,601.87,14,1,undisclosed,22,23,0,0
e000683,u0043,daniel_r_43,s5057,2026-01-03T21:04:53,page_view,London,mobile,0,1,601.87,14,1,undisclosed,53,35,0,0
e000684,u0043,daniel_r_43,s5057,2026-01-08T15:18:05,doc_download,London,mobile,0,1,601.87,14,1,undisclosed,0,,0,0
e000685,u0043,daniel_r_43,s5057,2026-01-21T22:34:32,page_view,London,desktop,0,1,601.87,14,1,undisclosed,74,70,0,0
e000686,u0043,daniel_r_43,s5057,2026-01-28T19:33:58,page_view,London,desktop,0,1,601.87,14,1,undisclosed,38,100,0,0
e000687,u0043,daniel_r_43,s8849,2026-01-21T17:42:50,doc_download,London,desktop,1,2,601.87,14,1,undisclosed,0,,0,0
e000688,u0043,daniel_r_43,s8849,2026-01-06T20:05:05,page_view,London,desktop,1,2,601.87,14,1,undisclosed,56,72,0,0
e000689,u0043,daniel_r_43,s8849,2026-01-03T20:12:28,page_view,London,desktop,1,2,601.87,14,1,undisclosed,38,31,0,0
e000690,u0043,daniel_r_43,s8849,2026-01-28T21:17:06,page_view,London,desktop,1,2,601.87,14,1,undisclosed,32,65,0,0
e000691,u0044,maya_g_44,s9465,2026-01-12T07:45:29,page_view,London,desktop,0,1,372.73,15,4,undisclosed,29,69,0,0
e000692,u0044,maya_g_44,s9465,2026-01-06T23:20:09,demo_request_click,London,desktop,0,1,372.73,15,4,undisclosed,0,,0,0
e000693,u0044,maya_g_44,s9465,2026-01-15T13:14:19,pricing_page_view,London,mobile,0,1,372.73,15,4,undisclosed,21,25,0,0
e000694,u0044,maya_g_44,s1565,2026-01-03T14:34:18,page_view,London,desktop,1,2,372.73,15,4,undisclosed,74,68,0,0
e000695,u0044,maya_g_44,s1565,2026-01-22T16:52:08,doc_download,London,desktop,1,2,372.73,15,4,undisclosed,0,,0,0
e000696,u0044,maya_g_44,s1565,2026-01-17T00:23:15,page_view,London,mobile,1,2,372.73,15,4,undisclosed,116,6,0,0
e000697,u0044,maya_g_44,s1565,2026-01-04T17:42:13,page_view,London,mobile,1,2,372.73,15,4,undisclosed,74,90,0,0
e000698,u0044,maya_g_44,s1565,2026-01-20T16:44:43,pricing_page_view,London,desktop,1,2,372.73,15,4,undisclosed,118,55,0,0
e000699,u0044,maya_g_44,s1565,2026-01-20T07:46:51,calendar_booking,London,desktop,1,2,372.73,15,4,undisclosed,0,,0,0
e000700,u0044,maya_g_44,s1125,2026-01-21T07:53:55,demo_request_click,London,mobile,1,3,372.73,15,4,undisclosed,0,,0,0
e000701,u0044,maya_g_44,s1125,2026-01-02T23:40:46,calendar_booking,London,mobile,1,3,372.73,15,4,undisclosed,0,,0,0
e000702,u0044,maya_g_44,s1125,2026-01-17T22:50:20,signup,London,desktop,1,3,372.73,15,4,undisclosed,0,,0,0
e000703,u0044,maya_g_44,s1125,2026-01-14T01:03:32,page_view,London,desktop,1,3,372.73,15,4,undisclosed,6,14,0,0
e000704,u0044,maya_g_44,s8624,2026-01-20T09:16:42,chat_message,London,desktop,1,4,372.73,15,4,undisclosed,0,,1,0
e000705,u0045,mike_t_45,s1660,2026-01-13T21:38:22,page_view,New York,mobile,0,1,0.0,0,0,female,119,95,1,0
e000706,u0045,mike_t_45,s8619,2026-01-07T22:30:23,doc_download,New York,desktop,1,2,0.0,0,0,female,0,,0,0
e000707,u0045,mike_t_45,s8619,2026-01-13T06:13:27,page_view,New York,desktop,1,2,0.0,0,0,female,99,76,0,0
e000708,u0045,mike_t_45,s8619,2026-01-18T00:58:44,page_view,New York,mobile,1,2,0.0,0,0,female,41,70,0,0
e000709,u0045,mike_t_45,s8619,2026-01-13T06:20:28,page_view,New York,mobile,1,2,0.0,0,0,female,104,62,0,0
e000710,u0045,mike_t_45,s3898,2026-01-30T23:38:43,page_view,New York,desktop,1,3,0.0,0,0,female,73,67,0,0
e000711,u0045,mike_t_45,s3898,2026-01-12T11:32:30,page_view,New York,mobile,1,3,0.0,0,0,female,56,39,0,0
e000712,u0045,mike_t_45,s3898,2026-01-27T17:33:03,search,New York,desktop,1,3,0.0,0,0,female,0,,0,0
e000713,u0045,mike_t_45,s3898,2026-01-25T04:17:42,page_view,New York,mobile,1,3,0.0,0,0,female,120,42,0,0
e000714,u0045,mike_t_45,s3898,2026-01-20T05:07:56,doc_download,New York,desktop,1,3,0.0,0,0,female,0,,0,0
e000715,u0046,daniel_r_46,s3506,2025-12-31T01:32:46,search,London,desktop,0,1,115.71,2,2,undisclosed,0,,0,0
e000716,u0046,daniel_r_46,s3506,2026-01-03T22:42:04,search,London,desktop,0,1,115.71,2,2,undisclosed,0,,0,0
e000717,u0046,daniel_r_46,s3506,2026-01-25T20:47:15,doc_download,London,desktop,0,1,115.71,2,2,undisclosed,0,,0,0
e000718,u0046,daniel_r_46,s3506,2026-01-06T12:01:33,page_view,London,mobile,0,1,115.71,2,2,undisclosed,99,10,0,0
e000719,u0046,daniel_r_46,s3506,2026-01-22T00:25:29,chat_message,London,mobile,0,1,115.71,2,2,undisclosed,0,,0,0
e000720,u0046,daniel_r_46,s3506,2026-01-26T03:49:11,search,London,desktop,0,1,115.71,2,2,undisclosed,0,,0,0
e000721,u0046,daniel_r_46,s3506,2026-01-08T23:59:35,search,London,desktop,0,1,115.71,2,2,undisclosed,0,,0,0
e000722,u0046,daniel_r_46,s4675,2026-01-26T21:15:29,search,London,mobile,1,2,115.71,2,2,undisclosed,0,,0,0
e000723,u0046,daniel_r_46,s4675,2026-01-27T09:20:27,search,London,desktop,1,2,115.71,2,2,undisclosed,0,,0,0
e000724,u0046,daniel_r_46,s4675,2026-01-10T02:50:36,search,London,mobile,1,2,115.71,2,2,undisclosed,0,,0,0
e000725,u0046,daniel_r_46,s4675,2026-01-20T10:42:16,search,London,mobile,1,2,115.71,2,2,undisclosed,0,,0,0
e000726,u0046,daniel_r_46,s4675,2026-01-21T06:11:40,page_view,London,mobile,1,2,115.71,2,2,undisclosed,51,37,0,0
e000727,u0046,daniel_r_46,s4675,2026-01-27T19:49:18,page_view,London,mobile,1,2,115.71,2,2,undisclosed,70,39,0,0
e000728,u0046,daniel_r_46,s4675,2026-01-21T07:05:18,page_view,London,mobile,1,2,115.71,2,2,undisclosed,98,31,0,0
e000729,u0046,daniel_r_46,s5645,2026-01-10T10:11:31,page_view,London,mobile,1,3,115.71,2,2,undisclosed,60,97,0,0
e000730,u0046,daniel_r_46,s5645,2026-01-13T06:04:06,page_view,London,mobile,1,3,115.71,2,2,undisclosed,92,44,0,0
e000731,u0046,daniel_r_46,s5645,2026-01-25T07:05:34,pricing_page_view,London,mobile,1,3,115.71,2,2,undisclosed,54,40,0,0
e000732,u0046,daniel_r_46,s5645,2026-01-20T19:31:00,doc_download,London,mobile,1,3,115.71,2,2,undisclosed,0,,0,0
e000733,u0046,daniel_r_46,s5645,2026-01-18T14:21:15,page_view,London,mobile,1,3,115.71,2,2,undisclosed,84,85,0,0
e000734,u0046,daniel_r_46,s5645,2026-01-30T01:02:01,demo_request_click,London,mobile,1,3,115.71,2,2,undisclosed,0,,0,0
e000735,u0046,daniel_r_46,s5645,2026-01-20T17:56:13,pricing_page_view,London,desktop,1,3,115.71,2,2,undisclosed,25,92,0,0
e000736,u0047,olivia_s_47,s3926,2026-01-20T17:11:21,search,New York,desktop,0,1,987.55,10,4,female,0,,1,0
e000737,u0048,priya_p_48,s1192,2026-01-03T12:39:46,page_view,Bangalore,mobile,0,1,142.7,8,1,non_binary,89,69,0,0
e000738,u0048,priya_p_48,s1192,2026-01-24T20:48:29,doc_download,Bangalore,mobile,0,1,142.7,8,1,non_binary,0,,0,0
e000739,u0048,priya_p_48,s1192,2026-01-10T16:47:20,chat_message,Bangalore,desktop,0,1,142.7,8,1,non_binary,0,,0,0
e000740,u0048,priya_p_48,s1192,2026-01-08T19:23:36,search,Bangalore,mobile,0,1,142.7,8,1,non_binary,0,,0,0
e000741,u0048,priya_p_48,s1192,2026-01-29T16:49:41,search,Bangalore,mobile,0,1,142.7,8,1,non_binary,0,,0,0
e000742,u0048,priya_p_48,s1192,2026-01-20T20:42:29,search,Bangalore,mobile,0,1,142.7,8,1,non_binary,0,,0,0
e000743,u0048,priya_p_48,s1192,2026-01-12T07:45:08,page_view,Bangalore,mobile,0,1,142.7,8,1,non_binary,68,12,0,0
e000744,u0048,priya_p_48,s1192,2026-01-05T04:50:09,chat_message,Bangalore,desktop,0,1,142.7,8,1,non_binary,0,,0,0
e000745,u0048,priya_p_48,s3192,2026-01-12T13:12:37,page_view,Bangalore,mobile,1,2,142.7,8,1,non_binary,113,13,0,0
e000746,u0048,priya_p_48,s3192,2026-01-25T06:59:13,page_view,Bangalore,mobile,1,2,142.7,8,1,non_binary,16,100,0,0
e000747,u0048,priya_p_48,s3192,2026-01-19T05:40:04,page_view,Bangalore,desktop,1,2,142.7,8,1,non_binary,24,45,0,0
e000748,u0048,priya_p_48,s3192,2026-01-03T08:13:21,page_view,Bangalore,desktop,1,2,142.7,8,1,non_binary,109,59,0,0
e000749,u0049,emma_w_49,s2157,2026-01-09T18:11:19,page_view,New York,desktop,0,1,338.92,1,0,non_binary,80,79,0,0
e000750,u0049,emma_w_49,s2157,2026-01-04T16:15:07,search,New York,desktop,0,1,338.92,1,0,non_binary,0,,0,0
e000751,u0049,emma_w_49,s2157,2026-01-16T12:20:50,chat_message,New York,desktop,0,1,338.92,1,0,non_binary,0,,0,0
e000752,u0049,emma_w_49,s2157,2026-01-24T21:50:54,doc_download,New York,mobile,0,1,338.92,1,0,non_binary,0,,0,0
e000753,u0049,emma_w_49,s1649,2025-12-31T13:09:37,search,New York,desktop,1,2,338.92,1,0,non_binary,0,,1,0
e000754,u0049,emma_w_49,s8200,2026-01-21T06:30:55,page_view,New York,mobile,1,3,338.92,1,0,non_binary,32,75,0,0
e000755,u0049,emma_w_49,s8200,2026-01-27T14:11:48,search,New York,desktop,1,3,338.92,1,0,non_binary,0,,0,0
e000756,u0049,emma_w_49,s8200,2026-01-04T11:35:24,page_view,New York,mobile,1,3,338.92,1,0,non_binary,91,71,0,0
e000757,u0049,emma_w_49,s8200,2026-01-28T06:50:26,search,New York,desktop,1,3,338.92,1,0,non_binary,0,,0,0
e000758,u0050,ethan_c_50,s9466,2026-01-14T21:23:07,page_view,New York,desktop,0,1,85.79,12,5,male,106,60,0,0
e000759,u0050,ethan_c_50,s9466,2026-01-26T11:09:39,page_view,New York,mobile,0,1,85.79,12,5,male,88,27,0,0
e000760,u0050,ethan_c_50,s9466,2026-01-24T02:21:36,page_view,New York,desktop,0,1,85.79,12,5,male,38,83,0,0
e000761,u0050,ethan_c_50,s9466,2026-01-14T21:01:16,page_view,New York,mobile,0,1,85.79,12,5,male,20,54,0,0
e000762,u0050,ethan_c_50,s9466,2026-01-12T22:24:44,page_view,New York,desktop,0,1,85.79,12,5,male,37,100,0,0
e000763,u0050,ethan_c_50,s9466,2026-01-13T03:01:20,doc_download,New York,mobile,0,1,85.79,12,5,male,0,,0,0
e000764,u0050,ethan_c_50,s8902,2025-12-31T05:46:56,page_view,New York,desktop,1,2,85.79,12,5,male,57,76,0,0
e000765,u0050,ethan_c_50,s8902,2026-01-03T17:12:36,doc_download,New York,desktop,1,2,85.79,12,5,male,0,,0,0
e000766,u0050,ethan_c_50,s8902,2026-01-26T23:40:54,page_view,New York,mobile,1,2,85.79,12,5,male,86,83,0,0
e000767,u0050,ethan_c_50,s8902,2026-01-13T05:38:44,chat_message,New York,desktop,1,2,85.79,12,5,male,0,,0,0
e000768,u0050,ethan_c_50,s5297,2026-01-23T07:35:29,page_view,New York,mobile,1,3,85.79,12,5,male,15,46,0,0
e000769,u0050,ethan_c_50,s5297,2026-01-04T06:16:35,chat_message,New York,desktop,1,3,85.79,12,5,male,0,,0,0
e000770,u0050,ethan_c_50,s5297,2026-01-30T03:46:36,page_view,New York,mobile,1,3,85.79,12,5,male,68,64,0,0
e000771,u0050,ethan_c_50,s5297,2026-01-26T21:12:57,page_view,New York,desktop,1,3,85.79,12,5,male,75,66,0,0
e000772,u0050,ethan_c_50,s5297,2026-01-28T00:09:10,search,New York,mobile,1,3,85.79,12,5,male,0,,0,0
e000773,u0050,ethan_c_50,s5297,2026-01-25T04:16:31,signup,New York,desktop,1,3,85.79,12,5,male,0,,0,0
e000774,u0050,ethan_c_50,s5297,2026-01-13T09:41:17,page_view,New York,desktop,1,3,85.79,12,5,male,111,40,0,0
e000775,u0051,chris_j_51,s1414,2026-01-26T16:19:30,pricing_page_view,Toronto,mobile,0,1,653.4,3,3,undisclosed,120,96,1,0
e000776,u0051,chris_j_51,s1455,2026-01-21T02:47:15,demo_request_click,Toronto,desktop,1,2,653.4,3,3,undisclosed,0,,0,0
e000777,u0051,chris_j_51,s1455,2026-01-06T21:20:28,pricing_page_view,Toronto,mobile,1,2,653.4,3,3,undisclosed,61,91,0,0
e000778,u0051,chris_j_51,s1455,2026-01-25T16:43:32,doc_download,Toronto,mobile,1,2,653.4,3,3,undisclosed,0,,0,0
e000779,u0051,chris_j_51,s1455,2026-01-19T11:50:40,page_view,Toronto,mobile,1,2,653.4,3,3,undisclosed,57,31,0,0
e000780,u0051,chris_j_51,s1455,2026-01-06T12:22:02,search,Toronto,desktop,1,2,653.4,3,3,undisclosed,0,,0,0
e000781,u0051,chris_j_51,s8448,2026-01-30T08:19:14,page_view,Toronto,mobile,1,3,653.4,3,3,undisclosed,86,12,0,0
e000782,u0051,chris_j_51,s8448,2026-01-28T06:57:40,chat_message,Toronto,desktop,1,3,653.4,3,3,undisclosed,0,,0,0
e000783,u0051,chris_j_51,s8448,2026-01-16T16:17:42,chat_message,Toronto,desktop,1,3,653.4,3,3,undisclosed,0,,0,0
e000784,u0051,chris_j_51,s8448,2026-01-05T07:09:32,page_view,Toronto,desktop,1,3,653.4,3,3,undisclosed,90,35,0,0
e000785,u0051,chris_j_51,s8448,2026-01-23T02:31:44,page_view,Toronto,desktop,1,3,653.4,3,3,undisclosed,78,53,0,0
e000786,u0051,chris_j_51,s4481,2026-01-23T16:38:57,page_view,Toronto,mobile,1,4,653.4,3,3,undisclosed,62,98,0,0
e000787,u0051,chris_j_51,s4481,2026-01-09T20:12:28,search,Toronto,desktop,1,4,653.4,3,3,undisclosed,0,,0,0
e000788,u0051,chris_j_51,s4481,2026-01-26T15:55:26,page_view,Toronto,desktop,1,4,653.4,3,3,undisclosed,73,95,0,0
e000789,u0051,chris_j_51,s4481,2026-01-27T04:08:17,pricing_page_view,Toronto,desktop,1,4,653.4,3,3,undisclosed,37,35,0,0
e000790,u0052,noah_b_52,s2798,2026-01-08T17:02:50,page_view,New York,desktop,0,1,41.87,8,0,male,16,50,1,0
e000791,u0052,noah_b_52,s7559,2026-01-16T22:14:28,chat_message,New York,mobile,1,2,41.87,8,0,male,0,,0,0
e000792,u0052,noah_b_52,s7559,2026-01-06T07:38:09,page_view,New York,mobile,1,2,41.87,8,0,male,69,96,0,0
e000793,u0052,noah_b_52,s7559,2026-01-03T07:54:03,page_view,New York,desktop,1,2,41.87,8,0,male,93,78,0,0
e000794,u0052,noah_b_52,s7559,2026-01-13T15:15:20,pricing_page_view,New York,desktop,1,2,41.87,8,0,male,55,70,0,0
e000795,u0052,noah_b_52,s7559,2026-01-10T04:20:02,page_view,New York,mobile,1,2,41.87,8,0,male,95,79,0,0
e000796,u0052,noah_b_52,s7559,2026-01-13T10:07:40,search,New York,desktop,1,2,41.87,8,0,male,0,,0,0
e000797,u0053,maya_g_53,s5127,2026-01-01T15:26:12,page_view,San Francisco,desktop,0,1,0.0,13,4,undisclosed,43,39,0,0
e000798,u0053,maya_g_53,s5127,2026-01-23T15:24:44,search,San Francisco,mobile,0,1,0.0,13,4,undisclosed,0,,0,0
e000799,u0053,maya_g_53,s5127,2026-01-17T05:47:37,pricing_page_view,San Francisco,desktop,0,1,0.0,13,4,undisclosed,25,17,0,0
e000800,u0053,maya_g_53,s5127,2026-01-06T01:58:10,doc_download,San Francisco,mobile,0,1,0.0,13,4,undisclosed,0,,0,0
e000801,u0053,maya_g_53,s1733,2025-12-31T16:37:16,page_view,San Francisco,mobile,1,2,0.0,13,4,undisclosed,77,35,0,0
e000802,u0053,maya_g_53,s1733,2026-01-29T21:35:43,page_view,San Francisco,desktop,1,2,0.0,13,4,undisclosed,18,43,0,0
e000803,u0053,maya_g_53,s1733,2026-01-10T07:53:18,chat_message,San Francisco,mobile,1,2,0.0,13,4,undisclosed,0,,0,0
e000804,u0053,maya_g_53,s5660,2026-01-15T12:59:08,search,San Francisco,desktop,1,3,0.0,13,4,undisclosed,0,,0,0
e000805,u0053,maya_g_53,s5660,2026-01-09T18:26:55,page_view,San Francisco,desktop,1,3,0.0,13,4,undisclosed,83,65,0,0
e000806,u0053,maya_g_53,s5660,2026-01-06T05:21:20,search,San Francisco,mobile,1,3,0.0,13,4,undisclosed,0,,0,0
e000807,u0053,maya_g_53,s5660,2026-01-26T11:41:29,page_view,San Francisco,mobile,1,3,0.0,13,4,undisclosed,26,69,0,0
e000808,u0053,maya_g_53,s5660,2026-01-22T06:22:40,search,San Francisco,desktop,1,3,0.0,13,4,undisclosed,0,,0,0
e000809,u0054,liam_h_54,s9153,2026-01-18T21:18:30,doc_download,London,mobile,0,1,606.15,7,0,non_binary,0,,0,0
e000810,u0054,liam_h_54,s9153,2026-01-14T12:11:39,chat_message,London,desktop,0,1,606.15,7,0,non_binary,0,,0,0
e000811,u0054,liam_h_54,s9153,2025-12-31T11:01:42,chat_message,London,mobile,0,1,606.15,7,0,non_binary,0,,0,0
e000812,u0054,liam_h_54,s9153,2026-01-27T01:34:30,page_view,London,desktop,0,1,606.15,7,0,non_binary,91,40,0,0
e000813,u0054,liam_h_54,s4293,2026-01-15T03:22:44,page_view,London,desktop,1,2,606.15,7,0,non_binary,11,75,0,0
e000814,u0054,liam_h_54,s4293,2026-01-20T15:09:42,search,London,mobile,1,2,606.15,7,0,non_binary,0,,0,0
